"Id_Votacao";"Senador";"Voto";"Partido";"UF";"ID"
"2020006";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020006";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020006";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020006";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020006";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020006";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020006";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020006";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020006";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020006";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020006";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020006";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020006";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020006";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020006";"IRAJÁ";"S";"PSD";"TO";4831
"2020006";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020006";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020006";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020006";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020006";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020006";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020006";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020006";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020006";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020006";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020006";"JUÍZA SELMA";"S";"PODEMOS";"MT";5476
"2020006";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020006";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020006";"LEILA BARROS";"S";"PSB";"DF";5467
"2020006";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020006";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020006";"MAILZA GOMES";"S";"PP";"AC";5462
"2020006";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020006";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020006";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020006";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020006";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020006";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020006";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020006";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020006";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020006";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020006";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020006";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020006";"PAULO ALBUQUERQUE";"S";"PSD";"AP";5504
"2020006";"PAULO PAIM";"S";"PT";"RS";2979
"2020006";"PAULO ROCHA";"S";"PT";"PA";2981
"2020006";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020006";"PRISCO BEZERRA";"S";"PDT";"CE";5503
"2020006";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020006";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020006";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020006";"ROBERTO ROCHA";"A";"PSDB";"MA";3019
"2020006";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020006";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020006";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020006";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020006";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020006";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020006";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020006";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020006";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020006";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020006";"TELMÁRIO MOTA";"A";"PROS";"RR";5142
"2020006";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020006";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020006";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020006";"WEVERTON";"S";"PDT";"MA";4867
"2020006";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020006";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020007";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020007";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020007";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020007";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020007";"ANTONIO ANASTASIA";"A";"PSD";"MG";5127
"2020007";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020007";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020007";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020007";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020007";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020007";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020007";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020007";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020007";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020007";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020007";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020007";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020007";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020007";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020007";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020007";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020007";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020007";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020007";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020007";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020007";"IRAJÁ";"S";"PSD";"TO";4831
"2020007";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020007";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020007";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020007";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020007";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020007";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020007";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020007";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020007";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020007";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020007";"JUÍZA SELMA";"S";"PODEMOS";"MT";5476
"2020007";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020007";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020007";"LEILA BARROS";"S";"PSB";"DF";5467
"2020007";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020007";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020007";"MAILZA GOMES";"S";"PP";"AC";5462
"2020007";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020007";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020007";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020007";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020007";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020007";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020007";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020007";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020007";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020007";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020007";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020007";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020007";"PAULO ALBUQUERQUE";"S";"PSD";"AP";5504
"2020007";"PAULO PAIM";"S";"PT";"RS";2979
"2020007";"PAULO ROCHA";"S";"PT";"PA";2981
"2020007";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020007";"PRISCO BEZERRA";"S";"PDT";"CE";5503
"2020007";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020007";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020007";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020007";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020007";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020007";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020007";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020007";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020007";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020007";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020007";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020007";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020007";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020007";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020007";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020007";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020007";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020007";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020007";"WEVERTON";"S";"PDT";"MA";4867
"2020007";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020007";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020008";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020008";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020008";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020008";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020008";"ANTONIO ANASTASIA";"A";"PSD";"MG";5127
"2020008";"AROLDE DE OLIVEIRA";"N";"PSD";"RJ";2633
"2020008";"CARLOS VIANA";"N";"PSD";"MG";5473
"2020008";"CHICO RODRIGUES";"N";"DEM";"RR";2753
"2020008";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020008";"CONFÚCIO MOURA";"N";"MDB";"RO";2685
"2020008";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020008";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020008";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020008";"EDUARDO BRAGA";"N";"MDB";"AM";3372
"2020008";"EDUARDO GIRÃO";"N";"PODEMOS";"CE";5466
"2020008";"EDUARDO GOMES";"N";"MDB";"TO";4163
"2020008";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020008";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020008";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020008";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020008";"FERNANDO BEZERRA COELHO";"N";"MDB";"PE";3409
"2020008";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020008";"FLÁVIO ARNS";"N";"REDE";"PR";2747
"2020008";"FLÁVIO BOLSONARO";"N";"REPUBLICANOS";"RJ";5480
"2020008";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020008";"IRAJÁ";"S";"PSD";"TO";4831
"2020008";"IZALCI LUCAS";"N";"PSDB";"DF";4558
"2020008";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020008";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020008";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020008";"JAYME CAMPOS";"N";"DEM";"MT";2359
"2020008";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020008";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020008";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020008";"JOSÉ MARANHÃO";"N";"MDB";"PB";3559
"2020008";"JOSÉ SERRA";"N";"PSDB";"SP";3566
"2020008";"JUÍZA SELMA";"N";"PODEMOS";"MT";5476
"2020008";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020008";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020008";"LEILA BARROS";"S";"PSB";"DF";5467
"2020008";"LUIS CARLOS HEINZE";"N";"PP";"RS";3974
"2020008";"LUIZ DO CARMO";"N";"MDB";"GO";5472
"2020008";"MAILZA GOMES";"S";"PP";"AC";5462
"2020008";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020008";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020008";"MARCELO CASTRO";"N";"MDB";"PI";3979
"2020008";"MARCIO BITTAR";"N";"MDB";"AC";3980
"2020008";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020008";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020008";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020008";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020008";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020008";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020008";"ORIOVISTO GUIMARÃES";"N";"PODEMOS";"PR";5479
"2020008";"OTTO ALENCAR";"A";"PSD";"BA";5136
"2020008";"PAULO ALBUQUERQUE";"S";"PSD";"AP";5504
"2020008";"PAULO PAIM";"S";"PT";"RS";2979
"2020008";"PAULO ROCHA";"S";"PT";"PA";2981
"2020008";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020008";"PRISCO BEZERRA";"S";"PDT";"CE";5503
"2020008";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020008";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020008";"RENAN CALHEIROS";"A";"MDB";"AL";3751
"2020008";"ROBERTO ROCHA";"A";"PSDB";"MA";3019
"2020008";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020008";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020008";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020008";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020008";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020008";"SÉRGIO PETECÃO";"N";"PSD";"AC";4537
"2020008";"SIMONE TEBET";"N";"MDB";"MS";5141
"2020008";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020008";"STYVENSON VALENTIM";"N";"PODEMOS";"RN";5481
"2020008";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020008";"TELMÁRIO MOTA";"N";"PROS";"RR";5142
"2020008";"VANDERLAN CARDOSO";"N";"PSD";"GO";5471
"2020008";"VENEZIANO VITAL DO RÊGO";"N";"PSB";"PB";5079
"2020008";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020008";"WEVERTON";"S";"PDT";"MA";4867
"2020008";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020008";"ZEQUINHA MARINHO";"N";"PSC";"PA";4302
"2020009";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020009";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020009";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020009";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020009";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020009";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020009";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020009";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020009";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020009";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020009";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020009";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020009";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020009";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020009";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020009";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020009";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020009";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020009";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020009";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020009";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020009";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020009";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020009";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020009";"IRAJÁ";"S";"PSD";"TO";4831
"2020009";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020009";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020009";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020009";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020009";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020009";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020009";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020009";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020009";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020009";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020009";"JUÍZA SELMA";"S";"PODEMOS";"MT";5476
"2020009";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020009";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020009";"LEILA BARROS";"S";"PSB";"DF";5467
"2020009";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020009";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020009";"MAILZA GOMES";"S";"PP";"AC";5462
"2020009";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020009";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020009";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020009";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020009";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020009";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020009";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020009";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020009";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020009";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020009";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020009";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020009";"PAULO ALBUQUERQUE";"S";"PSD";"AP";5504
"2020009";"PAULO PAIM";"S";"PT";"RS";2979
"2020009";"PAULO ROCHA";"S";"PT";"PA";2981
"2020009";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020009";"PRISCO BEZERRA";"S";"PDT";"CE";5503
"2020009";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020009";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020009";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020009";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020009";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020009";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020009";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020009";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020009";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020009";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020009";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020009";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020009";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020009";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020009";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020009";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020009";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020009";"WEVERTON";"S";"PDT";"MA";4867
"2020009";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020009";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020010";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020010";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020010";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020010";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020010";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020010";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020010";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020010";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020010";"CID GOMES";"S";"PDT";"CE";5465
"2020010";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020010";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020010";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020010";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020010";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020010";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020010";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020010";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020010";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020010";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020010";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020010";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020010";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020010";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020010";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020010";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020010";"IRAJÁ";"S";"PSD";"TO";4831
"2020010";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020010";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020010";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020010";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020010";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020010";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020010";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020010";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020010";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020010";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020010";"LEILA BARROS";"S";"PSB";"DF";5467
"2020010";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020010";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020010";"MAILZA GOMES";"S";"PP";"AC";5462
"2020010";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020010";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020010";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020010";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020010";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020010";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020010";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020010";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020010";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020010";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020010";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020010";"PAULO ALBUQUERQUE";"S";"PSD";"AP";5504
"2020010";"PAULO PAIM";"S";"PT";"RS";2979
"2020010";"PAULO ROCHA";"S";"PT";"PA";2981
"2020010";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020010";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020010";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020010";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020010";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020010";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020010";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020010";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020010";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020010";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020010";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020010";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020010";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020010";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020010";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020010";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020010";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020010";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020010";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020010";"WEVERTON";"S";"PDT";"MA";4867
"2020010";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020010";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020011";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020011";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020011";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020011";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020011";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020011";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020011";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020011";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020011";"CID GOMES";"S";"PDT";"CE";5465
"2020011";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020011";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020011";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020011";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020011";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020011";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020011";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020011";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020011";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020011";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020011";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020011";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020011";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020011";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020011";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020011";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
