"SGL_UF","MUNICIPIO","ELEICAO","NOME","DT_NASC","SEXO","SGL_PARTIDO","VV1T","eleito"
"SC","VITOR MEIRELES",2004,"LOURIVAL LUNELLI","1963-01-05","Masculino","PMDB",39.5045632333768,1
"SC","VITOR MEIRELES",2008,"IVANOR BOING","1973-06-19","MASCULINO","PT",53.87,1
"SC","VITOR MEIRELES",2008,"LOURIVAL LUNELLI","1963-01-05","MASCULINO","PMDB",46.13,0
"SC","WITMARSUM",2004,"FRIDOLINO NITZ","1953-02-18","Masculino","PSDB",45.2563584981833,0
"SC","WITMARSUM",2004,"PAUL ZERNA","1964-05-10","Masculino","PP",54.7436415018167,1
"SC","WITMARSUM",2008,"FRIDOLINO NITZ","1953-02-18","MASCULINO","PSDB",52.29,1
"SC","WITMARSUM",2008,"SERGIO LUIZ PADOIN","1967-02-10","MASCULINO","DEM",47.71,0
"SC","XANXERE",2004,"AVELINO MENEGOLLA","1950-08-25","Masculino","PFL",43.0585403593226,1
"SC","XANXERE",2004,"JULIO CEZAR BODANESE","1960-03-23","Masculino","PMDB",35.6657783890656,0
"SC","XANXERE",2008,"BRUNO LINHARES BORTOLUZZI","1964-12-21","MASCULINO","PSDB",51.44,1
"SC","XANXERE",2008,"JULIO CEZAR BODANESE","1960-03-23","MASCULINO","PMDB",48.56,0
"SC","XAVANTINA",2004,"DOMINGOS LUIS ZANANDREA","1954-08-11","Masculino","PP",46.9056476158269,0
"SC","XAVANTINA",2004,"OSMAR DERVANOSKI","1961-09-15","Masculino","PT",53.0943523841731,1
"SC","XAVANTINA",2008,"ADEMIR ANTONIO GROSBELLI","1970-01-07","MASCULINO","DEM",47.52,0
"SC","XAVANTINA",2008,"ARI PARISOTTO","1960-02-11","MASCULINO","PMDB",52.48,1
"SC","XAXIM",2004,"GELSON SORGATO","1947-08-20","Masculino","PMDB",40.3800953596132,0
"SC","XAXIM",2004,"LIRIO DAGORT","1957-03-18","Masculino","PFL",45.8263380565442,1
"SC","XAXIM",2008,"CEZAR GASTAO FONINI","1953-04-30","MASCULINO","PMDB",49.15,0
"SC","XAXIM",2008,"GILSON LUIZ VICENZI","1959-05-20","MASCULINO","DEM",50.85,1
"SC","ZORTEA",2004,"LEODI BERNARDINO COVATTI","1954-08-03","Masculino","PPS",45.7493857493858,0
"SC","ZORTEA",2004,"REMILTON ANDREONI","1962-05-19","Masculino","PMDB",54.2506142506142,1
"SC","ZORTEA",2008,"ALCIDES MANTOVANI","1956-06-25","MASCULINO","PMDB",48.28,0
"SC","ZORTEA",2008,"PAULO JOSE FRANCESKI","1961-01-01","MASCULINO","PP",51.72,1
"SE","AMPARO DE SAO FRANCISCO",2008,"ATEVALDO VERISSIMO CARDOSO","1949-05-29","MASCULINO","PSB",51.06,1
"SE","AMPARO DE SAO FRANCISCO",2008,"MARIELZE VIEIRA ROSA DE SANTANA","1948-05-10","FEMININO","PDT",47.34,0
"SE","AMPARO DO SAO FRANCISCO",2004,"JOSE FREIRE DE SOUZA","1944-11-24","Masculino","PFL",54.8837209302326,1
"SE","AMPARO DO SAO FRANCISCO",2004,"NAILSON SILVA MENESES","1963-02-06","Masculino","PP",35.9468438538206,0
"SE","AQUIDABA",2004,"EURICO DE SOUZA FILHO","1957-08-05","Masculino","PFL",56.2009978617249,1
"SE","AQUIDABA",2004,"JOSE CARLOS DOS SANTOS","1952-07-08","Masculino","PT do B",40.6183178902352,0
"SE","AQUIDABA",2008,"ANA CRISTINA DE AZEVEDO CARVALHO","1959-07-26","FEMININO","PT",41.74,0
"SE","AQUIDABA",2008,"MARCOS JOSE BARRETO","1961-04-06","MASCULINO","PR",56.86,1
"SE","ARAUA",2004,"ANA HELENA ANDRADE COSTA","1942-08-03","Feminino","PMDB",47.6880394574599,0
"SE","ARAUA",2004,"JOSE RANULFO DOS SANTOS","1959-01-18","Masculino","PFL",50.2774352651048,1
"SE","ARAUA",2008,"ALAIR CRISTINA CARDOSO ALVES RIBEIRO","1967-03-19","FEMININO","PSB",47.98,0
"SE","ARAUA",2008,"ANA HELENA ANDRADE COSTA","1942-08-03","FEMININO","PMDB",52.02,1
"SE","AREIA BRANCA",2004,"ASCENDINO DE SOUSA FILHO","1956-02-16","Masculino","PSB",32.2517448267418,1
"SE","AREIA BRANCA",2004,"JOSE NIVALDO DE CARVALHO","1952-04-04","Masculino","PFL",29.080445696094,0
"SE","AREIA BRANCA",2008,"AGREPINO ANDELINO SANTOS","1960-06-23","MASCULINO","PSC",54.48,1
"SE","AREIA BRANCA",2008,"ASCENDINO DE SOUSA FILHO","1956-02-16","MASCULINO","PSB",38.85,0
"SE","BARRA DOS COQUEIROS",2004,"AIRTON SAMPAIO MARTINS","1961-08-25","Masculino","PT",48.6561866125761,1
"SE","BARRA DOS COQUEIROS",2004,"SOLANGE DOS ANJOS SANTOS ALVES","1965-08-08","Feminino","PSDB",40.3904665314402,0
"SE","BARRA DOS COQUEIROS",2008,"AIRTON SAMPAIO MARTINS","1961-08-25","MASCULINO","PT",43.34,0
"SE","BARRA DOS COQUEIROS",2008,"GILSON DOS ANJOS SILVA","1963-01-12","MASCULINO","DEM",54.77,1
"SE","BOQUIM",2004,"LUIZ SIMPLICIANO DA FONSECA","1960-01-25","Masculino","PP",42.7185102616222,0
"SE","BOQUIM",2004,"PEDRO BARBOSA NETO","1965-08-16","Masculino","PL",56.8749590190807,1
"SE","BOQUIM",2008,"JOEL TAVARES TRINDADE","1954-06-18","MASCULINO","DEM",44.99,0
"SE","BOQUIM",2008,"PEDRO BARBOSA NETO","1965-08-16","MASCULINO","PMDB",55.01,1
"SE","BREJO GRANDE",2004,"ANTONIO MACHADO NETO","1976-11-15","Masculino","PFL",43.0005425935974,0
"SE","BREJO GRANDE",2004,"CARLOS AUGUSTO FERREIRA","1968-04-04","Masculino","PL",56.9994574064026,1
"SE","BREJO GRANDE",2008,"ANTONIO MACHADO NETO","1976-11-15","MASCULINO","PDT",43.01,0
"SE","BREJO GRANDE",2008,"CARLOS AUGUSTO FERREIRA","1968-04-04","MASCULINO","PSB",52.38,1
"SE","CAMPO DO BRITO",2004,"ANTONIO DE ALMEIDA MENESES JUNIOR","1967-02-21","Masculino","PSB",43.6279547790339,0
"SE","CAMPO DO BRITO",2004,"MANOEL DE SOUZA","1932-06-15","Masculino","PT do B",56.3720452209661,1
"SE","CAMPO DO BRITO",2008,"ALEXSANDRO MENEZES DA ROCHA","1974-11-05","MASCULINO","PSB",44.86,0
"SE","CAMPO DO BRITO",2008,"MANOEL DE SOUZA","1932-06-15","MASCULINO","PDT",47.51,1
"SE","CANHOBA",2004,"MANOEL MESSIAS HORA GUIMARAES","1942-04-02","Masculino","PFL",55.0269584522677,1
"SE","CANHOBA",2004,"REGINALDO GOMES DE ANDRADE","1952-03-20","Masculino","PL",44.9730415477323,0
"SE","CANHOBA",2008,"ELINALDA PEREIRA SANTOS DO BOMFIM","1963-06-08","FEMININO","PT",44.19,0
"SE","CANHOBA",2008,"REGINALDO GOMES DE ANDRADE","1952-03-05","MASCULINO","PDT",55.81,1
"SE","CANINDE DE SAO FRANCISCO",2008,"ORLANDO PORTO DE ANDRADE","1959-03-07","MASCULINO","PDT",53.45,1
"SE","CANINDE DE SAO FRANCISCO",2008,"ROSA MARIA FERNANDES FEITOSA","1963-06-13","FEMININO","DEM",46.55,0
"SE","CANINDE DO SAO FRANCISCO",2004,"JUNIO SILVA GALINDO","1965-08-17","Masculino","PMDB",34.125650260104,0
"SE","CANINDE DO SAO FRANCISCO",2004,"ORLANDO PORTO DE ANDRADE","1957-03-07","Masculino","PTB",35.4301720688275,1
"SE","CAPELA",2004,"CARLOS ALBERTO SOBRAL","1950-05-31","Masculino","PDT",64.6899458157736,1
"SE","CAPELA",2004,"MANOEL CARDOSO SOUZA FILHO","1955-09-22","Masculino","PFL",31.5171583383504,0
"SE","CAPELA",2008,"JOSE ROBERTO FEITOSA","1965-03-16","MASCULINO","PSC",18.65,0
"SE","CAPELA",2008,"MANOEL MESSIAS SUKITA SANTOS","1975-04-01","MASCULINO","PSB",81.35,1
"SE","CARIRA",2004,"GILMA ARAUJO SANTOS CHAGAS","1962-01-11","Feminino","PT do B",47.3442149878258,0
"SE","CARIRA",2004,"JOAO BOSCO MACHADO","1956-09-21","Masculino","PFL",51.8080981152493,1
"SE","CARIRA",2008,"GILBERTO MARCOS DOS SANTOS","1962-03-11","MASCULINO","PV",0.55,0
"SE","CARIRA",2008,"JOAO NUNES OLIVEIRA","1965-02-21","MASCULINO","PDT",99.45,1
"SE","CARMOPOLIS",2004,"ESMERALDA MARA SILVA CRUZ","1961-11-14","Feminino","PP",45.8263390813368,0
"SE","CARMOPOLIS",2004,"VOLNEY LEITE ALVES","1941-09-17","Masculino","PFL",54.1736609186632,1
"SE","CARMOPOLIS",2008,"ESMERALDA MARA SILVA CRUZ","1961-11-14","FEMININO","PT",50.67,1
"SE","CARMOPOLIS",2008,"ROSILAINE BARRETO LEITE","1974-12-25","FEMININO","PP",48.73,0
"SE","CEDRO DE SAO JOAO",2004,"DAVY DE SOUZA FRAGA","1981-04-01","Masculino","PFL",48.2740855229263,0
"SE","CEDRO DE SAO JOAO",2004,"MARCOS DA COSTA SANTANA","1961-10-23","Masculino","PTB",51.7259144770737,1
"SE","CEDRO DE SAO JOAO",2008,"JAILTON SANTOS ROCHA","1964-06-08","MASCULINO","DEM",47.72,1
"SE","CEDRO DE SAO JOAO",2008,"MARCOS DA COSTA SANTANA","1961-10-23","MASCULINO","PMDB",38.66,0
"SE","CRISTINAPOLIS",2004,"ELIZEU SANTOS","1950-11-19","Masculino","PSDB",61.0138035030739,1
"SE","CRISTINAPOLIS",2004,"GERALDO DE OLIVEIRA","1951-04-22","Masculino","PFL",38.9861964969261,0
"SE","CRISTINAPOLIS",2008,"JOAO DANTAS DOS SANTOS","1960-04-18","MASCULINO","PSC",43.6,0
"SE","CRISTINAPOLIS",2008,"RAIMUNDO DA SILVA LEAL","1965-01-27","MASCULINO","PC do B",55.23,1
"SE","CUMBE",2004,"MARIA TEREZINHA DE MOURA","1947-12-20","Feminino","PFL",49.3378897906877,0
"SE","CUMBE",2004,"NILTON SANTANA DANTAS","1954-04-22","Masculino","PMDB",50.6621102093123,1
"SE","CUMBE",2008,"MARIA TEREZINHA DE MOURA","1947-12-20","FEMININO","PSC",57.01,1
"SE","CUMBE",2008,"NILTON SANTANA DANTAS","1954-04-22","MASCULINO","PMDB",42.99,0
"SE","DIVINA PASTORA",2004,"CARLOS AUGUSTO CARDOSO COSTA","1964-05-14","Masculino","PL",88.6688668866887,1
"SE","DIVINA PASTORA",2004,"PAULO HENRIQUE MENDONCA DANTAS","1966-06-29","Masculino","PT",8.69086908690869,0
"SE","DIVINA PASTORA",2008,"CARLOS AUGUSTO CARDOSO COSTA","1964-05-14","MASCULINO","PSB",38.99,0
"SE","DIVINA PASTORA",2008,"MARIA AUGUSTA LIMA SANTOS","1967-06-04","FEMININO","PTB",60.63,1
"SE","ESTANCIA",2004,"IVAN SANTOS LEITE","1956-01-09","Masculino","PSDB",51.1691207818188,1
"SE","ESTANCIA",2004,"JOSE NELSON DE ARAUJO SANTOS","1950-06-02","Masculino","PPS",30.7742760633588,0
"SE","ESTANCIA",2008,"FILADELFO ALEXANDRE SILVA COSTA","1974-11-29","MASCULINO","PMDB",37.11,0
"SE","ESTANCIA",2008,"IVAN SANTOS LEITE","1956-01-09","MASCULINO","PSDB",59.06,1
"SE","FEIRA NOVA",2004,"ELENALDO DE MENEZES DANTAS","1971-02-25","Masculino","PMDB",44.3716497915426,0
"SE","FEIRA NOVA",2004,"JONATHAS OLIVEIRA SANTOS","1962-03-25","Masculino","PFL",55.6283502084574,1
"SE","FEIRA NOVA",2008,"JOSE CARLOS DOS SANTOS","1981-07-06","MASCULINO","PPS",50.31,1
"SE","FEIRA NOVA",2008,"REJANE DE SOUZA LIMA","1974-02-07","FEMININO","PR",49.69,0
"SE","FREI PAULO",2004,"ADERBALDO OLIVEIRA","1942-02-27","Masculino","PFL",56.5285583583845,1
"SE","FREI PAULO",2004,"MANOEL SOARES DE SOUZA","1948-10-05","Masculino","PSDB",43.4714416416155,0
"SE","FREI PAULO",2008,"JOSE ARINALDO DE OLIVEIRA FILHO","1960-02-28","MASCULINO","DEM",49.21,1
"SE","FREI PAULO",2008,"MANOEL SOARES DE SOUZA","1948-10-05","MASCULINO","PDT",46.27,0
"SE","GARARU",2004,"HELDER ALBUQUERQUE DE RESENDE","1969-07-17","Masculino","PL",46.2466275194414,0
"SE","GARARU",2004,"JOSE CARDOSO MATOS","1939-11-24","Masculino","PFL",53.7533724805586,1
"SE","GARARU",2008,"GILZETE DIONIZIA DE MATOS","1968-10-25","FEMININO","PDT",48.25,0
"SE","GARARU",2008,"JOAO FRANCISCO ALBUQUERQUE DE OLIVEIRA","1959-06-13","MASCULINO","PR",51.75,1
"SE","GENERAL MAYNARD",2004,"GILSON TELES BARRETO","1957-03-13","Masculino","PDT",50.2927781392323,1
"SE","GENERAL MAYNARD",2004,"JOSE EVANGELISTA DOS SANTOS FILHO","1958-01-31","Masculino","PFL",49.7072218607677,0
"SE","GENERAL MAYNARD",2008,"JOSE EVANGELISTA DOS SANTOS FILHO","1958-01-31","MASCULINO","PSB",59.81,1
"SE","GENERAL MAYNARD",2008,"MIRALDO DA SILVA SANTOS","1953-12-05","MASCULINO","PRB",40.19,0
"SE","GRACCHO CARDOSO",2004,"JOSE EUNAPIO DOS SANTOS","1971-10-05","Masculino","PP",53.6781907980244,1
"SE","GRACCHO CARDOSO",2004,"MOISES DOS SANTOS","1950-05-14","Masculino","PFL",46.0358721081362,0
"SE","GRACCHO CARDOSO",2008,"ERILIO JOAQUIM DOS SANTOS","1966-05-15","MASCULINO","PSC",43.08,0
"SE","GRACCHO CARDOSO",2008,"MARIA CRIZABETE DOS SANTOS","1957-09-03","FEMININO","PDT",56.92,1
"SE","ILHA DAS FLORES",2004,"ANILSON BASTOS PEREIRA","1951-01-04","Masculino","PFL",44.6855095541401,0
"SE","ILHA DAS FLORES",2004,"JOSE RONALDO GOMES CALIXTO","1960-07-30","Masculino","PTB",55.3144904458599,1
"SE","ILHA DAS FLORES",2008,"CHRISTIANO ROGERIO REGO CAVALCANTE","1979-01-14","MASCULINO","PR",46.77,0
"SE","ILHA DAS FLORES",2008,"JOSE RONALDO GOMES CALIXTO","1960-07-30","MASCULINO","PMDB",53.23,1
"SE","INDIAROBA",2004,"JOAO EDUARDO VIEGAS MENDONCA DE ARAUJO","1968-06-20","Masculino","PTB",53.4654877353109,1
"SE","INDIAROBA",2004,"RAIMUNDO TORRES DANTAS","1945-05-08","Masculino","PFL",46.5345122646891,0
"SE","INDIAROBA",2008,"ADINALDO DO NASCIMENTO SANTOS","1974-12-18","MASCULINO","PC do B",36.61,0
"SE","INDIAROBA",2008,"JOAO EDUARDO VIEGAS MENDONCA DE ARAUJO","1968-06-20","MASCULINO","PTB",63.39,1
"SE","ITABAIANA",2004,"JOSE CARLOS GOIS","1957-01-01","Masculino","PMDB",47.6547334206131,0
"SE","ITABAIANA",2004,"MARIA VIEIRA DE MENDONCA","1954-03-10","Feminino","PSDB",50.5123922170557,1
"SE","ITABAIANA",2008,"LUCIANO BISPO DE LIMA","1954-03-13","MASCULINO","PMDB",52.92,1
"SE","ITABAIANA",2008,"MARIA VIEIRA DE MENDONCA","1954-03-10","FEMININO","PSB",47.08,0
"SE","ITABAIANINHA",2004,"MANOEL ELIAS DE SANTANA","1949-01-15","Masculino","PFL",58.2642487046632,1
"SE","ITABAIANINHA",2004,"RAIMUNDO LIMA VIEIRA","1954-05-29","Masculino","PP",41.7357512953368,0
"SE","ITABAIANINHA",2008,"JOALDO LIMA DE CARVALHO","1952-04-25","MASCULINO","PSDB",49.97,1
"SE","ITABAIANINHA",2008,"RAIMUNDO LIMA VIEIRA","1954-05-29","MASCULINO","PDT",40.14,0
"SE","ITABI",2004,"ANTONIO VALDIONE DE SA","1954-11-22","Masculino","PFL",45.3690091149662,0
"SE","ITABI",2004,"ERALDO GOMES CONCEICAO","1956-01-27","Masculino","PMDB",54.6309908850338,1
"SE","ITABI",2008,"JOSE ALBERTO DE OLIVEIRA","1963-06-27","MASCULINO","DEM",43.34,0
"SE","ITABI",2008,"RUBENS FEITOSA MELO","1957-01-29","MASCULINO","PDT",56.66,1
"SE","ITAPORANGA D AJUDA",2004,"CARLOS ROBERTO SALES DE MENEZES","1953-12-20","Masculino","PPS",48.2726011852225,0
"SE","ITAPORANGA D AJUDA",2004,"MARIA DAS GRACAS SOUZA GARCEZ","1958-05-31","Feminino","PSDB",50.7250031521876,1
"SE","ITAPORANGA D AJUDA",2008,"CESAR FONSECA MANDARINO","1958-02-06","MASCULINO","PSC",51.62,1
"SE","ITAPORANGA D AJUDA",2008,"MARIA DAS GRACAS SOUZA GARCEZ","1958-05-31","FEMININO","PSDB",48.38,0
"SE","JAPARATUBA",2004,"GERARD LOTHAIRE JULES OLIVIER","1936-10-10","Masculino","PT",50.2759319743214,1
"SE","JAPARATUBA",2004,"LARA ADRIANA VEIGA BARRETO FERREIRA","1973-01-11","Feminino","PFL",49.7240680256786,0
"SE","JAPARATUBA",2008,"HELIO SOBRAL LEITE","1958-08-10","MASCULINO","PMDB",45.87,0
"SE","JAPARATUBA",2008,"LARA ADRIANA VEIGA BARRETO FERREIRA","1973-01-11","FEMININO","PR",53.42,1
"SE","JAPOATA",2004,"ARNALDO RAMALHO DE SOUZA","1935-06-28","Masculino","PPS",50.9777658719529,1
"SE","JAPOATA",2004,"VANDERBAL MARINHO MENEZES DE ANDRADE","1954-09-24","Masculino","PL",48.6204125368336,0
"SE","JAPOATA",2008,"EDNA MARIA GUIMARAES PINHEIRO","1946-04-15","FEMININO","PPS",31.5,0
"SE","JAPOATA",2008,"TELMO GUIMARAES SANTOS","1958-12-22","MASCULINO","PSC",44.44,1
"SE","LAGARTO",2004,"JOSE RAYMUNDO RIBEIRO","1937-11-05","Masculino","PTN",30.2060519376034,0
"SE","LAGARTO",2004,"JOSE RODRIGUES DOS SANTOS","1944-09-06","Masculino","PTB",51.314083940464,1
"SE","LAGARTO",2008,"JOSE VALMIR MONTEIRO","1962-07-16","MASCULINO","PSC",50.18,1
"SE","LAGARTO",2008,"JOSE WILAME DE FRAGA","1953-08-27","MASCULINO","PSDB",48.36,0
"SE","LARANJEIRAS",2004,"MARIA IONE MACEDO SOBRAL","1942-06-21","Feminino","PTB",37.405303030303,0
"SE","LARANJEIRAS",2004,"PAULO HAGENBECK","1955-12-06","Masculino","PFL",44.7037337662338,1
"SE","LARANJEIRAS",2008,"JOSE CARLOS SIZINO FRANCO","1959-12-30","MASCULINO","DEM",38.19,0
"SE","LARANJEIRAS",2008,"MARIA IONE MACEDO SOBRAL","1942-06-21","FEMININO","PTB",59.19,1
"SE","MACAMBIRA",2004,"FABIANO SANTOS ALVES","1979-07-01","Masculino","PSDB",57.5486182190379,1
"SE","MACAMBIRA",2004,"JOSE VALDO DOS SANTOS ARAUJO","1971-07-02","Masculino","PPS",42.4513817809621,0
"SE","MACAMBIRA",2008,"LUCIANO MACHADO BATISTA","1965-11-13","MASCULINO","PT",49.67,0
"SE","MACAMBIRA",2008,"RICARDO ALVES DE MENESES SOUZA","1972-12-15","MASCULINO","PDT",50.33,1
"SE","MALHADA DOS BOIS",2004,"AUGUSTO CESAR AGUIAR DINIZIO","1970-05-03","Masculino","PFL",53.9046010975095,1
"SE","MALHADA DOS BOIS",2004,"WALTER BARBOSA SOBRINHO","1961-06-17","Masculino","PL",46.0953989024905,0
"SE","MALHADA DOS BOIS",2008,"AUGUSTO CESAR AGUIAR DINIZIO","1970-05-03","MASCULINO","PSC",49.85,1
"SE","MALHADA DOS BOIS",2008,"WALTER BARBOSA SOBRINHO","1961-06-17","MASCULINO","PT",48.07,0
"SE","MALHADOR",2004,"GIVALDO ALVES DA INVENCAO","1940-02-26","Masculino","PFL",38.5465297230003,0
"SE","MALHADOR",2004,"MARCOS ELAN ALVES DE ARAUJO","1975-04-07","Masculino","PP",54.4351073762838,1
"SE","MARUIM",2004,"JEFERSON SANTOS DE SANTANA","1961-01-03","Masculino","PT do B",45.3205347960233,1
"SE","MARUIM",2004,"MURILO MOTA DE OLIVEIRA","1940-11-19","Masculino","PFL",27.3911552965375,0
"SE","MARUIM",2008,"GILBERTO MAYNART DE OLIVEIRA","1956-10-12","MASCULINO","PSC",54.44,1
"SE","MARUIM",2008,"JEFERSON SANTOS DE SANTANA","1961-01-03","MASCULINO","PSB",45.56,0
"SE","MOITA BONITA",2004,"FABIO COSTA DOS SANTOS","1978-11-27","Masculino","PP",41.3892908827786,0
"SE","MOITA BONITA",2004,"GLORIA GRAZIELLE DA COSTA","1983-07-18","Feminino","PL",58.6107091172214,1
"SE","MOITA BONITA",2008,"GLORIA GRAZIELE DA COSTA","1983-07-18","FEMININO","PDT",55.01,1
"SE","MOITA BONITA",2008,"LAELSO EDMILSON COSTA DOS SANTOS","1969-05-17","MASCULINO","DEM",44.99,0
"SE","MONTE ALEGRE DE SERGIPE",2004,"JOAO VIEIRA DE ARAGAO","1961-01-24","Masculino","PTB",57.5675243727026,1
"SE","MONTE ALEGRE DE SERGIPE",2004,"OSMAR RODRIGUES FARIAS","1947-01-08","Masculino","PFL",42.4324756272974,0
"SE","MONTE ALEGRE DE SERGIPE",2008,"ANTONIO FERNANDES RODRIGUES SANTOS","1970-12-17","MASCULINO","PSC",47.17,0
"SE","MONTE ALEGRE DE SERGIPE",2008,"JOAO VIEIRA DE ARAGAO","1961-01-24","MASCULINO","PMDB",52.59,1
"SE","MURIBECA",2004,"DJALMA DOS SANTOS","1936-12-22","Masculino","PSB",33.5174953959484,0
"SE","MURIBECA",2004,"JOANA BARROSO DA SILVA","1952-01-10","Feminino","PFL",66.4825046040516,1
"SE","MURIBECA",2008,"FERNANDO RIBEIRO FRANCO NETO","1985-11-28","MASCULINO","PSDB",33.41,0
"SE","MURIBECA",2008,"SANDRA MARIA DA SILVA CONSERVA","1967-12-25","FEMININO","DEM",38.64,1
"SE","NEOPOLIS",2004,"JOSE TEIXEIRA ALVES FILHO","1936-06-21","Masculino","PPS",41.6014095536413,1
"SE","NEOPOLIS",2004,"LUIZ FERNANDO GUIMARAES BARRETO","1951-05-22","Masculino","PMDB",38.224353954581,0
"SE","NEOPOLIS",2008,"AMINTAS DINIZ TOJAL DANTAS","1945-03-11","MASCULINO","PDT",45.99,0
"SE","NEOPOLIS",2008,"CARLOS ROBERTO GUEDES DE SOUZA","1964-02-26","MASCULINO","PTB",54.01,1
"SE","NOSSA SENHORA APARECIDA",2004,"JOSE PEREIRA LIMA","1947-06-01","Masculino","PPS",39.3097643097643,0
"SE","NOSSA SENHORA APARECIDA",2004,"VERONICA SANTOS SOUSA DA SILVA","1970-12-03","Feminino","PMDB",60.6902356902357,1
"SE","NOSSA SENHORA APARECIDA",2008,"ANTONIO BARRETO MUNIZ","1959-05-23","MASCULINO","PMDB",52.32,1
"SE","NOSSA SENHORA APARECIDA",2008,"PAULO SERGIO BARRETO MUNIZ","1972-03-02","MASCULINO","PDT",47.68,0
"SE","NOSSA SENHORA DA GLORIA",2004,"JOSE APARECIDO DIAS","1960-09-15","Masculino","PMDB",32.0560868441458,0
"SE","NOSSA SENHORA DA GLORIA",2004,"JOSE ISRAEL ANDRADE","1961-08-10","Masculino","PFL",35.6810545360558,1
"SE","NOSSA SENHORA DA GLORIA",2008,"JORGE PEREIRA DE ALMEIDA","1949-07-31","MASCULINO","PSDC",3.51,0
"SE","NOSSA SENHORA DA GLORIA",2008,"JOSE APARECIDO DIAS","1960-09-15","MASCULINO","PSB",96.49,1
"SE","NOSSA SENHORA DAS DORES",2004,"ALDON LUIZ DOS SANTOS","1957-11-10","Masculino","PSB",39.9941011650199,0
"SE","NOSSA SENHORA DAS DORES",2004,"FERNANDO LIMA COSTA","1954-03-23","Masculino","PPS",57.5431352307919,1
"SE","NOSSA SENHORA DAS DORES",2008,"ALDON LUIZ DOS SANTOS","1957-11-01","MASCULINO","PSB",44.75,1
"SE","NOSSA SENHORA DAS DORES",2008,"JOSE DOS REIS LIMA NETO","1970-07-07","MASCULINO","PDT",42.26,0
"SE","NOSSA SENHORA DE LOURDES",2008,"LAERTE GOMES DE ANDRADE","1957-06-09","MASCULINO","PR",53.05,1
"SE","NOSSA SENHORA DE LOURDES",2008,"PERICLES BARBOSA DE MATOS","1954-02-17","MASCULINO","PT",46.95,0
"SE","NOSSA SENHORA DO SOCORRO",2004,"ADELSON BARRETO DOS SANTOS","1964-09-22","Masculino","PTB",38.3506003184998,0
"SE","NOSSA SENHORA DO SOCORRO",2004,"JOSE DO PRADO FRANCO SOBRINHO","1953-08-07","Masculino","PPS",60.0157460590119,1
"SE","NOSSA SENHORA DO SOCORRO",2008,"ADELSON BARRETO DOS SANTOS","1964-09-22","MASCULINO","PSB",35.28,0
"SE","NOSSA SENHORA DO SOCORRO",2008,"FABIO HENRIQUE SANTANA DE CARVALHO","1972-06-19","MASCULINO","PDT",62.97,1
"SE","PACATUBA",2004,"DIVA DE SANTANA MELO","1970-06-17","Feminino","PMDB",33.5411967626377,0
"SE","PACATUBA",2004,"LUIZ CARLOS DOS SANTOS","1939-12-11","Masculino","PFL",37.4419530317102,1
"SE","PACATUBA",2008,"ALEXANDRE DA SILVA MARTINS","1966-11-04","MASCULINO","PDT",37.47,0
"SE","PACATUBA",2008,"DIVA DE SANTANA MELO","1970-06-17","FEMININO","PMDB",39.35,1
"SE","PEDRA MOLE",2004,"JOSE ALUIZIO DOS SANTOS","1959-08-23","Masculino","PPS",43.5424354243542,0
"SE","PEDRA MOLE",2004,"MILTON BATISTA CARVALHO","1947-01-20","Masculino","PFL",56.4575645756458,1
"SE","PEDRA MOLE",2008,"CLEVERTON SANTOS","1973-10-18","MASCULINO","PT",52.79,1
"SE","PEDRA MOLE",2008,"FRANCISCO ALEXANDRE DOS PASSOS","1955-05-18","MASCULINO","PSB",47.21,0
"SE","PEDRINHAS",2004,"JOSE KLEBER SANTANA FONSECA","1963-03-19","Masculino","PP",49.404990403071,1
"SE","PEDRINHAS",2004,"JOSE NEUDO OLIVEIRA CARDOSO","1949-09-07","Masculino","PSDB",42.9750479846449,0
"SE","PEDRINHAS",2008,"JOSE ANTONIO SILVA ALVES","1959-09-13","MASCULINO","PR",56.99,1
"SE","PEDRINHAS",2008,"RUI BARRETO DA SILVA","1955-05-19","MASCULINO","PP",43.01,0
"SE","PINHAO",2004,"EDUARDO MARQUES DE OLIVEIRA","1954-10-12","Masculino","PFL",46.8786464410735,0
"SE","PINHAO",2004,"ERIVALDO OLIVEIRA DO NASCIMENTO","1974-05-06","Masculino","PL",53.1213535589265,1
"SE","PINHAO",2008,"EDUARDO MARQUES DE OLIVEIRA","1954-10-12","MASCULINO","DEM",41.15,0
"SE","PINHAO",2008,"ERIVALDO OLIVEIRA DO NASCIMENTO","1974-05-06","MASCULINO","PMDB",56.74,1
"SE","PIRAMBU",2004,"EVALDO DE CARVALHO FILHO                                              ","1965-05-26","Não informado","PTB",44.3106796116505,0
"SE","PIRAMBU",2004,"JUAREZ BATISTA DOS SANTOS                                             ","1966-09-20","Não informado","PDT",55.6893203883495,1
"SE","PIRAMBU",2008,"EVALDO DE CARVALHO FILHO","1965-05-26","MASCULINO","PT",48.38,0
"SE","PIRAMBU",2008,"JOSE NILTON DE SOUZA","1947-02-16","MASCULINO","PMDB",50.62,1
"SE","POCO REDONDO",2004,"IZIANE MARIA OLIVEIRA DE ALCANTARA PIONORIO","1964-02-20","Feminino","PL",42.8729094150607,1
"SE","POCO REDONDO",2004,"MANOEL RODRIGUES DA SILVA","1955-02-09","Masculino","PFL",33.7295186348586,0
